Date,BEST_EPS,IS_EPS,DVD_SH_LAST,RETURN_COM_EQY,BEST_ROE,FAIR_VALUE,BOOK_VAL_PER_SH,EOD_RISK_FREE_RATE_MID
10/6/2006,109.12,74.91,0,9.26,14,#N/A N/A,807.5,#N/A N/A
10/9/2006,110.03,74.91,0,9.26,14.04,#N/A N/A,807.51,#N/A N/A
10/10/2006,110,74.91,0,9.26,14.04,#N/A N/A,807.51,#N/A N/A
10/11/2006,110.05,74.91,0,9.26,14.04,#N/A N/A,807.51,#N/A N/A
10/12/2006,109.92,74.91,0,9.26,14.04,#N/A N/A,807.77,#N/A N/A
10/13/2006,110,74.91,0.027522,9.26,14.04,#N/A N/A,807.76,#N/A N/A
10/16/2006,110.07,74.91,0,9.26,14.04,#N/A N/A,807.76,#N/A N/A
10/17/2006,110.14,74.91,0,9.26,14.04,#N/A N/A,807.65,#N/A N/A
10/18/2006,110.1,74.91,0,9.26,14.04,#N/A N/A,807.65,#N/A N/A
10/19/2006,110.18,74.91,0.001832,9.26,14.04,#N/A N/A,807.65,#N/A N/A
10/20/2006,114.56,77.2,0,9.23,14.04,#N/A N/A,834.69,#N/A N/A
10/23/2006,114.28,77.19,0,9.23,14.04,#N/A N/A,834.59,#N/A N/A
10/24/2006,114.04,77.19,0,9.23,14.04,#N/A N/A,834.59,#N/A N/A
10/25/2006,113.52,77.19,0,9.23,14.09,#N/A N/A,834.59,#N/A N/A
10/26/2006,112.97,77.19,0,9.23,14.09,#N/A N/A,834.59,#N/A N/A
10/27/2006,112.11,77.19,0,9.23,14.08,#N/A N/A,834.58,#N/A N/A
10/30/2006,112.69,77.2,0,9.23,14.14,#N/A N/A,835.09,#N/A N/A
10/31/2006,112.71,77.2,0,9.23,14.14,#N/A N/A,835.09,#N/A N/A
11/1/2006,112.74,77.18,0,9.22,14.15,#N/A N/A,835.23,#N/A N/A
11/2/2006,112.72,77.18,0,9.22,14.15,#N/A N/A,835.22,#N/A N/A
11/3/2006,107.93,79.22,0,9.75,14.15,#N/A N/A,822.71,#N/A N/A
11/6/2006,109.49,79.94,0,9.79,12.51,#N/A N/A,815.32,#N/A N/A
11/7/2006,109.65,79.93,0.001798,9.79,12.5,#N/A N/A,815.15,#N/A N/A
11/8/2006,109.44,79.93,0,9.79,12.51,#N/A N/A,815.32,#N/A N/A
11/9/2006,109.29,79.93,0,9.79,12.51,#N/A N/A,815.31,#N/A N/A
11/10/2006,108.85,79.93,0,9.79,12.51,#N/A N/A,815.31,#N/A N/A
11/13/2006,107.87,79.93,0,9.79,12.51,#N/A N/A,815.32,#N/A N/A
11/14/2006,107.84,79.93,0,9.79,12.51,#N/A N/A,815.32,#N/A N/A
11/15/2006,107.79,79.93,0,9.79,12.51,#N/A N/A,815.31,#N/A N/A
11/16/2006,107.34,80.05,0,9.8,12.51,#N/A N/A,816.16,#N/A N/A
11/17/2006,107.34,80.05,0,9.8,12.51,#N/A N/A,816.16,#N/A N/A
11/20/2006,106.84,80.05,0,9.8,12.51,#N/A N/A,816.08,#N/A N/A
11/21/2006,106.71,80.05,0,9.8,12.51,#N/A N/A,816.12,#N/A N/A
11/22/2006,106.92,80.05,0,9.8,12.51,#N/A N/A,816.13,#N/A N/A
11/23/2006,106.63,80.05,0,9.8,12.51,#N/A N/A,816.12,#N/A N/A
11/24/2006,106.99,80.04,0,9.8,12.51,#N/A N/A,816.14,#N/A N/A
11/27/2006,107.58,80.04,0,9.8,12.51,#N/A N/A,816.14,#N/A N/A
11/28/2006,107.95,81.32,0,9.95,12.52,#N/A N/A,817.2,#N/A N/A
11/29/2006,108.09,81.32,0,9.95,12.52,#N/A N/A,817.2,#N/A N/A
11/30/2006,107.92,81.32,0,9.95,12.52,#N/A N/A,817.2,#N/A N/A
12/1/2006,108.04,81.32,0.088827,9.95,12.52,#N/A N/A,817.22,#N/A N/A
12/4/2006,107.32,81.32,0,9.95,13.42,#N/A N/A,817.21,#N/A N/A
12/5/2006,107.44,81.31,0,9.94,13.42,#N/A N/A,817.25,#N/A N/A
12/6/2006,107.79,81.32,0,9.94,13.42,#N/A N/A,817.25,#N/A N/A
12/7/2006,107.3,81.31,0.073306,9.94,13.75,#N/A N/A,817.31,#N/A N/A
12/8/2006,107.05,81.31,0,9.94,13.75,#N/A N/A,817.31,#N/A N/A
12/11/2006,106.01,81.31,0,9.94,13.75,#N/A N/A,817.3,#N/A N/A
12/12/2006,104.72,81.31,0,9.94,13.75,#N/A N/A,817.29,#N/A N/A
12/13/2006,104.75,81.31,0,9.94,13.75,#N/A N/A,817.3,#N/A N/A
12/14/2006,104.85,81.32,0,9.94,13.75,#N/A N/A,817.38,#N/A N/A
12/15/2006,104.75,81.32,0,9.94,13.75,#N/A N/A,817.37,#N/A N/A
12/18/2006,105.81,81.32,0.448488,9.94,13.75,#N/A N/A,817.38,#N/A N/A
12/19/2006,106.03,81.32,0,9.94,13.76,#N/A N/A,817.49,#N/A N/A
12/20/2006,106.14,81.32,0,9.94,13.76,#N/A N/A,817.49,#N/A N/A
12/21/2006,106.25,81.32,0,9.94,13.76,#N/A N/A,817.64,#N/A N/A
12/22/2006,106.6,81.63,0,9.94,13.76,#N/A N/A,820.76,#N/A N/A
12/25/2006,105.99,81.63,0,9.94,13.76,#N/A N/A,820.75,#N/A N/A
12/26/2006,105.42,81.63,0.005797,9.94,13.76,#N/A N/A,820.76,#N/A N/A
12/27/2006,105.41,81.63,0,9.94,13.76,#N/A N/A,820.76,#N/A N/A
12/28/2006,104.64,81.62,0,9.94,13.76,#N/A N/A,820.75,#N/A N/A
12/29/2006,104.1,81.62,0,9.94,13.76,#N/A N/A,820.75,#N/A N/A
1/1/2007,123.78,96.71,0,11.74,14.11,#N/A N/A,869.08,#N/A N/A
1/2/2007,123.78,96.71,0,11.74,14.11,#N/A N/A,869.08,#N/A N/A
1/3/2007,123.88,96.71,0,11.74,14.11,#N/A N/A,869.08,#N/A N/A
1/4/2007,123.5,96.71,0,11.74,14.11,#N/A N/A,869.07,#N/A N/A
1/5/2007,124.9,96.72,0,11.73,14.11,#N/A N/A,869.27,#N/A N/A
1/8/2007,125.4,96.71,0,11.73,14.11,#N/A N/A,869.27,#N/A N/A
1/9/2007,125.51,97.38,0,11.75,14.11,#N/A N/A,872.63,#N/A N/A
1/10/2007,126.11,97.38,0,11.75,14.11,#N/A N/A,872.64,#N/A N/A
1/11/2007,127.06,97.38,0,11.75,14.11,#N/A N/A,872.65,#N/A N/A
1/12/2007,126.92,97.38,0,11.75,14.11,#N/A N/A,872.67,#N/A N/A
1/15/2007,127.34,97.38,0,11.75,14.11,#N/A N/A,872.66,#N/A N/A
1/16/2007,128.17,97.38,0,11.75,14.12,#N/A N/A,872.68,#N/A N/A
1/17/2007,127.47,97.38,0,11.75,14.12,#N/A N/A,872.68,#N/A N/A
1/18/2007,128.41,97.35,0,11.75,14.12,#N/A N/A,872.8,#N/A N/A
1/19/2007,128.62,97.35,0,11.75,14.12,#N/A N/A,872.79,#N/A N/A
1/22/2007,128.96,97.34,0,11.75,14.12,#N/A N/A,872.78,#N/A N/A
1/23/2007,129.22,97.34,0,11.75,14.12,#N/A N/A,872.78,#N/A N/A
1/24/2007,128.24,91.74,0,12.03,14.12,#N/A N/A,810.2,#N/A N/A
1/25/2007,127.69,91.74,0,12.03,14.12,#N/A N/A,810.21,#N/A N/A
1/26/2007,127.23,91.74,0,12.03,14.12,#N/A N/A,810.21,#N/A N/A
1/29/2007,127.61,91.74,0,12.03,14.12,#N/A N/A,810.2,#N/A N/A
1/30/2007,127.35,91.74,0,12.03,14.12,#N/A N/A,810.2,#N/A N/A
1/31/2007,127.33,91.74,0,12.03,14.12,#N/A N/A,810.22,#N/A N/A
2/1/2007,127.83,91.74,0,12.03,14.12,#N/A N/A,810.22,#N/A N/A
2/2/2007,127.79,91.75,0,12.03,14.12,#N/A N/A,810.29,#N/A N/A
2/5/2007,128.53,91.77,0,12.02,14.12,#N/A N/A,810.58,#N/A N/A
2/6/2007,128.53,91.77,0,12.02,14.12,#N/A N/A,810.58,#N/A N/A
2/7/2007,128.53,91.77,0,12.02,#N/A N/A,#N/A N/A,810.57,#N/A N/A
2/8/2007,128.54,91.77,0,12.02,#N/A N/A,#N/A N/A,810.57,#N/A N/A
2/9/2007,129.31,91.77,0,12.02,#N/A N/A,#N/A N/A,810.57,#N/A N/A
2/12/2007,129.22,91.77,0,12.02,#N/A N/A,#N/A N/A,810.56,#N/A N/A
2/13/2007,131.69,93.37,0,12.14,#N/A N/A,#N/A N/A,816.5,#N/A N/A
2/14/2007,131.31,93.35,0,12.14,#N/A N/A,#N/A N/A,816.48,#N/A N/A
2/15/2007,131.21,93.35,0,12.14,#N/A N/A,#N/A N/A,816.45,#N/A N/A
2/16/2007,131.48,93.32,0,12.13,#N/A N/A,#N/A N/A,816.55,#N/A N/A
2/19/2007,131.48,93.32,0,12.13,#N/A N/A,#N/A N/A,816.55,#N/A N/A
2/20/2007,131.48,93.32,0,12.13,#N/A N/A,#N/A N/A,816.55,#N/A N/A
2/21/2007,131.48,93.32,0,12.13,#N/A N/A,#N/A N/A,816.55,#N/A N/A
2/22/2007,131.48,93.32,0,12.13,#N/A N/A,#N/A N/A,816.55,#N/A N/A
2/23/2007,131.48,93.32,0,12.13,#N/A N/A,#N/A N/A,816.55,#N/A N/A
2/26/2007,129.08,91.98,0,12.14,#N/A N/A,#N/A N/A,804.44,#N/A N/A
2/27/2007,129.25,91.98,0,12.14,#N/A N/A,#N/A N/A,804.47,#N/A N/A
2/28/2007,129.88,91.98,0,12.14,#N/A N/A,#N/A N/A,804.46,#N/A N/A
3/1/2007,127.42,91.4,0,12.3,#N/A N/A,#N/A N/A,790.92,#N/A N/A
3/2/2007,127.28,91.4,0,12.3,#N/A N/A,#N/A N/A,790.92,#N/A N/A
3/5/2007,127.42,91.4,0,12.3,#N/A N/A,#N/A N/A,790.92,#N/A N/A
3/6/2007,127.2,91.4,0.006336,12.3,#N/A N/A,#N/A N/A,790.93,#N/A N/A
3/7/2007,128.17,91.41,0,12.3,#N/A N/A,#N/A N/A,790.95,#N/A N/A
3/8/2007,128.08,91.41,0,12.3,#N/A N/A,#N/A N/A,790.95,#N/A N/A
3/9/2007,127.98,91.41,0.006844,12.3,#N/A N/A,#N/A N/A,790.95,#N/A N/A
3/12/2007,128.31,91.41,0,12.3,#N/A N/A,#N/A N/A,790.95,#N/A N/A
3/13/2007,128.42,91.41,0,12.3,#N/A N/A,#N/A N/A,790.95,#N/A N/A
3/14/2007,128.66,91.41,0,12.3,#N/A N/A,#N/A N/A,791.06,#N/A N/A
3/15/2007,129.47,91.41,0,12.3,#N/A N/A,#N/A N/A,791.06,#N/A N/A
3/16/2007,129.81,91.41,0.002186,12.3,#N/A N/A,#N/A N/A,791.02,#N/A N/A
3/19/2007,129.82,91.6,0.003848,12.3,#N/A N/A,#N/A N/A,792.68,#N/A N/A
3/20/2007,130.31,91.6,0.035262,12.3,#N/A N/A,#N/A N/A,792.67,#N/A N/A
3/21/2007,132.98,91.6,0,12.3,#N/A N/A,#N/A N/A,792.67,#N/A N/A
3/22/2007,132.6,91.6,0,12.3,#N/A N/A,#N/A N/A,792.67,#N/A N/A
3/23/2007,134.3,91.6,0.03453,12.3,#N/A N/A,#N/A N/A,792.67,#N/A N/A
3/26/2007,134.64,91.6,0,12.3,#N/A N/A,#N/A N/A,792.67,#N/A N/A
3/27/2007,134.8,91.59,0.006208,12.3,#N/A N/A,#N/A N/A,792.62,#N/A N/A
3/28/2007,134.52,92.02,0,12.33,#N/A N/A,#N/A N/A,794.39,#N/A N/A
3/29/2007,133.5,92.03,0,12.33,#N/A N/A,#N/A N/A,794.39,#N/A N/A
3/30/2007,134.01,91.99,0,12.33,#N/A N/A,#N/A N/A,795.1,#N/A N/A
4/2/2007,135.37,99.71,0.020037,12.02,13.93,#N/A N/A,828.38,#N/A N/A
4/3/2007,133.79,99.71,0,12.02,13.68,#N/A N/A,828.39,#N/A N/A
4/4/2007,134.01,99.73,0,12.02,13.78,#N/A N/A,828.65,#N/A N/A
4/5/2007,134.13,99.73,0.063494,12.02,13.78,#N/A N/A,828.65,#N/A N/A
4/6/2007,133.9,99.73,0,12.02,13.78,#N/A N/A,828.65,#N/A N/A
4/9/2007,129.73,99.73,0.003922,12.02,13.92,#N/A N/A,828.65,#N/A N/A
4/10/2007,129.86,99.73,0,12.02,13.97,#N/A N/A,828.64,#N/A N/A
4/11/2007,130.02,99.73,0.005837,12.02,13.97,#N/A N/A,828.63,#N/A N/A
4/12/2007,130.67,99.73,0.173968,12.02,13.97,#N/A N/A,828.62,#N/A N/A
4/13/2007,130.82,99.73,0.007035,12.02,13.97,#N/A N/A,828.62,#N/A N/A
4/16/2007,130.19,99.73,0.070515,12.02,13.97,#N/A N/A,828.61,#N/A N/A
4/17/2007,130.55,99.73,0.152661,12.02,14.01,#N/A N/A,828.61,#N/A N/A
4/18/2007,131.47,99.73,0.016008,12.02,14.01,#N/A N/A,828.63,#N/A N/A
4/19/2007,131.42,99.71,0.021535,12.02,14.01,#N/A N/A,828.67,#N/A N/A
4/20/2007,131.87,99.71,0.060856,12.02,14.01,#N/A N/A,828.67,#N/A N/A
4/23/2007,132.03,99.71,0.054872,12.02,14.01,#N/A N/A,828.68,#N/A N/A
4/24/2007,132.22,99.55,0.063445,11.99,14.01,#N/A N/A,828.75,#N/A N/A
4/25/2007,131.89,99.55,0.034204,11.99,14.01,#N/A N/A,828.75,#N/A N/A
4/26/2007,132.54,99.55,0.01208,11.99,14.01,#N/A N/A,828.75,#N/A N/A
4/27/2007,135.44,101.09,0.023868,12.02,14.01,#N/A N/A,841.73,#N/A N/A
4/30/2007,128.88,96.89,0,12,14.02,#N/A N/A,807.86,#N/A N/A
5/1/2007,128.8,96.89,0,12,14.02,#N/A N/A,807.86,#N/A N/A
5/2/2007,128.84,96.89,0,12,14.02,#N/A N/A,807.86,#N/A N/A
5/3/2007,128.84,96.89,0,12,14.02,#N/A N/A,807.86,#N/A N/A
5/4/2007,128.74,96.89,0,12,13.99,#N/A N/A,807.86,#N/A N/A
5/7/2007,128.88,96.89,0,12,14.04,#N/A N/A,807.86,#N/A N/A
5/8/2007,129.4,96.88,0.002346,12,14.04,#N/A N/A,807.83,#N/A N/A
5/9/2007,129.19,96.88,0.019107,12,14.06,#N/A N/A,807.81,#N/A N/A
5/10/2007,132.26,99.72,0.146076,12.22,14.07,#N/A N/A,818.31,#N/A N/A
5/11/2007,132.84,99.72,0.134604,12.22,14.07,#N/A N/A,818.31,#N/A N/A
5/14/2007,134.16,99.72,0.07891,12.22,14.07,#N/A N/A,818.32,#N/A N/A
5/15/2007,134.51,99.72,0,12.22,14.07,#N/A N/A,818.32,#N/A N/A
5/16/2007,135.11,99.72,0.00923,12.22,14.12,#N/A N/A,818.32,#N/A N/A
5/17/2007,135.4,99.73,0.207044,12.22,14.12,#N/A N/A,818.34,#N/A N/A
5/18/2007,135.8,99.73,0.083315,12.22,14.16,#N/A N/A,818.38,#N/A N/A
5/21/2007,137.66,99.75,0.617311,12.22,14.11,#N/A N/A,818.7,#N/A N/A
5/22/2007,137.84,99.71,0.231162,12.21,14.11,#N/A N/A,818.36,#N/A N/A
5/23/2007,138.11,99.7,0.066413,12.21,14.11,#N/A N/A,818.35,#N/A N/A
5/24/2007,138.28,99.69,0.16951,12.21,14.11,#N/A N/A,818.2,#N/A N/A
5/25/2007,138.51,99.7,0.091741,12.21,14.11,#N/A N/A,818.3,#N/A N/A
5/28/2007,138.54,99.69,0.103018,12.22,14.13,#N/A N/A,818.2,#N/A N/A
5/29/2007,138.56,99.68,1.884707,12.21,14.13,#N/A N/A,818.14,#N/A N/A
5/30/2007,138,99.68,0.073136,12.21,14.13,#N/A N/A,818.14,#N/A N/A
5/31/2007,136.03,99.68,0.056735,12.21,14,#N/A N/A,818.1,#N/A N/A
6/1/2007,134.46,99.68,0.069959,12.21,14,#N/A N/A,818.11,#N/A N/A
6/4/2007,134.18,99.66,1.206562,12.21,14,#N/A N/A,818.07,#N/A N/A
6/5/2007,133.47,99.66,0.077609,12.21,13.91,#N/A N/A,818.09,#N/A N/A
6/6/2007,133.94,99.66,0.108025,12.21,13.91,#N/A N/A,818.08,#N/A N/A
6/7/2007,134.31,99.67,0.091373,12.21,13.91,#N/A N/A,818.09,#N/A N/A
6/8/2007,134.24,99.67,0.194405,12.21,13.91,#N/A N/A,818.1,#N/A N/A
6/11/2007,134.12,99.67,0.775449,12.21,13.91,#N/A N/A,818.12,#N/A N/A
6/12/2007,133.69,100.27,0.249951,12.33,13.91,#N/A N/A,816.5,#N/A N/A
6/13/2007,133.94,100.27,0.202916,12.33,13.91,#N/A N/A,816.51,#N/A N/A
6/14/2007,134.07,100.28,0.265111,12.33,13.91,#N/A N/A,816.54,#N/A N/A
6/15/2007,134.06,100.28,0.146879,12.33,13.91,#N/A N/A,816.56,#N/A N/A
6/18/2007,134.03,100.28,3.518179,12.33,13.91,#N/A N/A,816.58,#N/A N/A
6/19/2007,134.53,100.28,0.543122,12.33,13.91,#N/A N/A,816.59,#N/A N/A
6/20/2007,134.64,100.28,0.137838,12.33,13.95,#N/A N/A,816.6,#N/A N/A
6/21/2007,134.78,100.28,1.317346,12.33,14.01,#N/A N/A,816.61,#N/A N/A
6/22/2007,134.07,100.28,1.104189,12.33,14.01,#N/A N/A,816.61,#N/A N/A
6/25/2007,133.41,100.28,0.566785,12.33,14.01,#N/A N/A,816.59,#N/A N/A
6/26/2007,133.39,100.3,0.971341,12.33,14.01,#N/A N/A,816.66,#N/A N/A
6/27/2007,133.24,100.23,0.425141,12.33,14.01,#N/A N/A,816.12,#N/A N/A
6/28/2007,132.63,100.23,0.187061,12.33,14.1,#N/A N/A,816.14,#N/A N/A
6/29/2007,131.77,100.24,0,12.33,14.1,#N/A N/A,816.2,#N/A N/A
7/2/2007,132.01,116.1,1.247012,14.11,14.14,#N/A N/A,852.46,#N/A N/A
7/3/2007,131.97,116.23,2.168484,14.11,14.14,#N/A N/A,853.41,#N/A N/A
7/4/2007,132.07,116.23,0.642196,14.11,14.14,#N/A N/A,853.42,#N/A N/A
7/5/2007,131.88,116.12,0.401147,14.11,14.1,#N/A N/A,852.49,#N/A N/A
7/6/2007,132.22,116.12,0.306542,14.11,14.1,#N/A N/A,852.48,#N/A N/A
7/9/2007,132.08,116.12,0.145592,14.11,14.11,#N/A N/A,852.48,#N/A N/A
7/10/2007,131.84,116.13,0.22789,14.11,14.11,#N/A N/A,852.49,#N/A N/A
7/11/2007,132.1,116.13,0.451495,14.11,14.11,#N/A N/A,852.51,#N/A N/A
7/12/2007,132.1,116.13,0.059365,14.11,14.11,#N/A N/A,852.51,#N/A N/A
7/13/2007,132.18,116.13,0.273574,14.11,14.11,#N/A N/A,852.52,#N/A N/A
7/16/2007,131.72,116.13,0.031481,14.11,14.11,#N/A N/A,852.5,#N/A N/A
7/17/2007,131.75,115.83,0.009284,14.11,14.11,#N/A N/A,849.69,#N/A N/A
7/18/2007,131.5,115.83,0.202127,14.11,14.11,#N/A N/A,849.71,#N/A N/A
7/19/2007,131.92,115.83,0.384168,14.11,14.09,#N/A N/A,849.7,#N/A N/A
7/20/2007,132.04,115.83,0.065795,14.11,14.09,#N/A N/A,849.71,#N/A N/A
7/23/2007,133.12,115.83,0.014656,14.11,14.26,#N/A N/A,849.71,#N/A N/A
7/24/2007,133.26,115.83,0.307098,14.11,14.26,#N/A N/A,849.71,#N/A N/A
7/25/2007,133.06,115.84,0.099267,14.11,14.31,#N/A N/A,849.7,#N/A N/A
7/26/2007,133.48,115.84,0.03749,14.11,14.27,#N/A N/A,849.73,#N/A N/A
7/27/2007,134.52,116.28,0.001562,14.11,14.27,#N/A N/A,852.96,#N/A N/A
7/30/2007,135.45,116.58,0.293839,14.11,14.27,#N/A N/A,855.77,#N/A N/A
7/31/2007,135.67,116.58,0.003637,14.11,14.27,#N/A N/A,855.77,#N/A N/A
8/1/2007,135.5,116.58,0.159032,14.11,14.27,#N/A N/A,855.77,#N/A N/A
8/2/2007,135.46,116.59,0,14.11,14.27,#N/A N/A,855.78,#N/A N/A
8/3/2007,135.04,116.59,0.05839,14.11,14.27,#N/A N/A,855.78,#N/A N/A
8/6/2007,135.51,116.59,0.057987,14.11,14.27,#N/A N/A,855.78,#N/A N/A
8/7/2007,135.01,116.68,0.025799,14.11,14.27,#N/A N/A,856.44,#N/A N/A
8/8/2007,134.83,116.68,0,14.11,14.27,#N/A N/A,856.42,#N/A N/A
8/9/2007,134.9,116.68,0.165785,14.11,14.27,#N/A N/A,856.43,#N/A N/A
8/10/2007,136.18,116.67,0.10356,14.11,14.27,#N/A N/A,856.42,#N/A N/A
8/13/2007,135.79,116.66,0.058194,14.11,14.27,#N/A N/A,856.4,#N/A N/A
8/14/2007,136.22,116.67,0.029485,14.11,14.3,#N/A N/A,856.41,#N/A N/A
8/15/2007,136.12,116.67,0.024945,14.11,14.3,#N/A N/A,856.42,#N/A N/A
8/16/2007,136.51,116.67,0.008011,14.11,14.31,#N/A N/A,856.42,#N/A N/A
8/17/2007,137.84,116.67,0,14.11,14.31,#N/A N/A,856.43,#N/A N/A
8/20/2007,139.49,116.67,0.047153,14.11,14.31,#N/A N/A,856.43,#N/A N/A
8/21/2007,140.13,116.68,0.037822,14.11,14.31,#N/A N/A,856.42,#N/A N/A
8/22/2007,139.62,116.67,0.119071,14.11,14.32,#N/A N/A,856.41,#N/A N/A
8/23/2007,139.88,116.66,0.046213,14.11,14.32,#N/A N/A,856.29,#N/A N/A
8/24/2007,139.97,116.66,0.025292,14.11,14.71,#N/A N/A,856.31,#N/A N/A
8/27/2007,139.28,116.53,0.011037,14.13,14.82,#N/A N/A,854.52,#N/A N/A
8/28/2007,137.95,116.53,0,14.13,14.82,#N/A N/A,854.52,#N/A N/A
8/29/2007,136.4,119.74,0,14.33,14.82,#N/A N/A,846.86,#N/A N/A
8/30/2007,136.9,119.74,0,14.33,14.82,#N/A N/A,846.86,#N/A N/A
8/31/2007,137,119.74,0,14.33,14.82,#N/A N/A,846.84,#N/A N/A
9/3/2007,136.83,119.73,0.430486,14.33,14.82,#N/A N/A,846.83,#N/A N/A
9/4/2007,138.21,119.73,0,14.33,14.82,#N/A N/A,846.82,#N/A N/A
9/5/2007,139.44,119.73,0,14.33,14.82,#N/A N/A,846.83,#N/A N/A
9/6/2007,139.39,119.73,0,14.33,14.82,#N/A N/A,846.82,#N/A N/A
9/7/2007,139.46,119.73,0,14.33,14.82,#N/A N/A,846.81,#N/A N/A
9/10/2007,140.34,119.72,0.003251,14.33,15.08,#N/A N/A,846.85,#N/A N/A
9/11/2007,140.03,119.72,0.004062,14.33,15.08,#N/A N/A,846.84,#N/A N/A
9/12/2007,140,119.72,0,14.33,15.08,#N/A N/A,846.84,#N/A N/A
9/13/2007,139.99,119.72,0,14.33,15.08,#N/A N/A,846.84,#N/A N/A
9/14/2007,139.57,119.72,0,14.33,15.08,#N/A N/A,846.84,#N/A N/A
9/17/2007,139.75,119.73,0,14.33,15.08,#N/A N/A,846.86,#N/A N/A
9/18/2007,139.85,119.73,0,14.33,15.08,#N/A N/A,846.85,#N/A N/A
9/19/2007,140.68,120.52,1.024599,14.36,15.08,#N/A N/A,850.65,#N/A N/A
9/20/2007,140.39,120.52,0.010852,14.36,15.08,#N/A N/A,850.65,#N/A N/A
9/21/2007,139.97,120.51,0.002271,14.36,15.08,#N/A N/A,850.64,#N/A N/A
9/24/2007,140.49,120.51,0,14.36,15.08,#N/A N/A,850.63,#N/A N/A
9/25/2007,140.51,120.51,0,14.36,15.08,#N/A N/A,850.64,#N/A N/A
9/26/2007,140.59,120.51,0,14.36,15.08,#N/A N/A,850.64,#N/A N/A
9/27/2007,140.5,120.51,0,14.36,15.07,#N/A N/A,850.64,#N/A N/A
9/28/2007,140.44,120.51,0,14.36,15.07,#N/A N/A,850.64,#N/A N/A
10/1/2007,140.46,126.03,0,14.27,14.97,#N/A N/A,916.38,#N/A N/A
10/2/2007,140.47,126.03,0,14.27,14.97,#N/A N/A,916.38,#N/A N/A
10/3/2007,140.49,126.03,0,14.27,14.97,#N/A N/A,916.38,#N/A N/A
10/4/2007,140.49,126.03,0,14.27,14.97,#N/A N/A,916.38,#N/A N/A
10/5/2007,140.49,126.03,0,14.27,14.97,#N/A N/A,916.38,#N/A N/A
10/8/2007,140.15,126.03,0,14.27,14.92,#N/A N/A,916.39,#N/A N/A
10/9/2007,140.28,126.03,0,14.27,14.92,#N/A N/A,916.39,#N/A N/A
10/10/2007,140.06,125.96,0,14.26,14.92,#N/A N/A,916.22,#N/A N/A
10/11/2007,139.46,125.96,0,14.26,14.92,#N/A N/A,916.22,#N/A N/A
10/12/2007,139.15,125.96,0.00095,14.26,14.93,#N/A N/A,916.21,#N/A N/A
10/15/2007,137.06,124.61,0,14.26,14.98,#N/A N/A,906.23,#N/A N/A
10/16/2007,137.26,124.61,0,14.26,14.98,#N/A N/A,906.23,#N/A N/A
10/17/2007,137.14,124.68,0,14.26,14.98,#N/A N/A,906.69,#N/A N/A
10/18/2007,137.64,124.68,0,14.26,14.98,#N/A N/A,906.69,#N/A N/A
10/19/2007,137.61,124.68,0,14.26,14.98,#N/A N/A,906.69,#N/A N/A
10/22/2007,137.5,124.68,0,14.26,14.98,#N/A N/A,906.71,#N/A N/A
10/23/2007,137.22,124.61,0,14.26,14.98,#N/A N/A,906.05,#N/A N/A
10/24/2007,136.56,124.61,0.388906,14.26,14.98,#N/A N/A,906.05,#N/A N/A
10/25/2007,136.73,124.61,0,14.26,14.98,#N/A N/A,906.03,#N/A N/A
10/26/2007,137.26,124.6,0.040611,14.26,15.15,#N/A N/A,906.03,#N/A N/A
10/29/2007,137.98,124.61,0,14.26,15.2,#N/A N/A,906.04,#N/A N/A
10/30/2007,138.97,124.6,0,14.26,15.38,#N/A N/A,906.04,#N/A N/A
10/31/2007,140.26,124.61,0,14.26,15.46,#N/A N/A,906.04,#N/A N/A
11/1/2007,139.93,124.6,0,14.26,15.46,#N/A N/A,906.04,#N/A N/A
11/2/2007,140.08,124.64,0,14.26,15.47,#N/A N/A,906.29,#N/A N/A
11/5/2007,141.27,124.64,0,14.26,15.47,#N/A N/A,906.3,#N/A N/A
11/6/2007,141.7,124.64,0.00291,14.26,15.47,#N/A N/A,906.3,#N/A N/A
11/7/2007,141.55,124.46,0,14.27,15.51,#N/A N/A,904.62,#N/A N/A
11/8/2007,141.9,124.46,0,14.27,15.51,#N/A N/A,904.62,#N/A N/A
11/9/2007,141.73,124.46,0,14.27,15.51,#N/A N/A,904.62,#N/A N/A
11/12/2007,141.93,124.46,0,14.27,15.51,#N/A N/A,904.61,#N/A N/A
11/13/2007,142.06,124.45,0,14.27,15.51,#N/A N/A,904.55,#N/A N/A
11/14/2007,141.76,124.45,0,14.27,15.51,#N/A N/A,904.55,#N/A N/A
11/15/2007,141.77,124.44,0,14.27,15.51,#N/A N/A,904.55,#N/A N/A
11/16/2007,138.38,121.93,0,14.57,15.51,#N/A N/A,868.93,#N/A N/A
11/19/2007,131.94,118.47,0,16.15,15.51,#N/A N/A,767.04,#N/A N/A
11/20/2007,131.98,118.46,0,16.15,15.51,#N/A N/A,766.94,#N/A N/A
11/21/2007,132.05,118.46,0,16.15,15.51,#N/A N/A,766.94,#N/A N/A
11/22/2007,132.38,118.46,0,16.15,15.73,#N/A N/A,766.95,#N/A N/A
11/23/2007,132.47,118.46,0,16.15,15.73,#N/A N/A,766.95,#N/A N/A
11/26/2007,132.7,118.46,0,16.15,15.73,#N/A N/A,766.95,#N/A N/A
11/27/2007,132.86,118.46,0,16.15,15.64,#N/A N/A,766.95,#N/A N/A
